18110190,1,0,1,0,1,2,8,10,2,10,7,7,2,9,0,1,7,9,7,1,2,1,3,3,7,0,3,0,9,3,8,4,2,5,5
18110191,0,0,0,0,0,9,4,9,5,5,10,3,4,9,0,7,1,2,7,4,2,4,3,4,7,8,1,1,0,1,2,1,5,2,10
18110192,1,1,0,0,1,6,6,7,9,3,3,5,2,6,5,1,8,2,9,6,3,3,2,8,6,0,6,8,5,4,4,1,0,0,2
18110193,0,0,0,1,1,5,5,1,7,1,4,10,10,3,4,8,10,10,1,1,1,1,6,5,2,1,2,8,8,9,8,5,0,10,3
18110194,0,1,0,1,1,3,7,2,8,7,0,3,0,5,4,2,0,5,10,7,0,8,10,4,8,1,4,3,2,0,6,0,1,5,8
18110195,0,0,1,0,0,2,6,7,4,3,8,1,5,1,5,0,6,4,1,2,3,10,7,4,9,6,5,4,5,5,4,3,3,7,10
18110196,1,0,0,0,0,10,5,1,1,8,8,1,0,7,2,10,1,5,4,9,9,10,7,9,1,7,4,3,7,10,7,6,9,6,1
18110197,1,1,0,1,1,8,9,3,8,1,7,0,6,10,9,6,5,3,4,6,9,9,1,7,6,2,5,2,4,2,0,6,7,8,10
18110198,1,0,0,0,0,4,5,3,9,9,0,4,6,6,2,7,4,3,5,2,7,1,5,4,8,10,5,1,1,1,9,0,5,4,2
18110199,1,1,0,1,1,1,7,2,1,10,10,9,0,3,5,8,4,7,5,3,9,8,3,4,1,9,10,6,4,2,6,0,6,1,10
18110200,0,1,1,0,0,9,8,4,10,5,1,5,1,0,8,2,0,7,3,6,9,7,3,5,1,4,8,10,1,10,4,7,6,4,2
18110201,0,1,1,0,1,4,7,0,4,2,3,4,7,7,4,5,0,7,8,2,7,10,0,2,5,7,1,8,2,3,5,0,3,1,1
18110202,1,1,0,0,1,4,10,4,3,7,3,4,9,6,1,1,2,8,2,4,0,2,7,4,8,3,5,5,2,4,3,1,8,5,4
18110203,1,1,0,1,0,5,2,10,7,9,9,7,3,1,8,4,2,3,7,7,10,10,0,4,6,4,5,3,10,10,2,8,0,10,9
18110204,1,0,1,0,0,9,8,9,3,3,7,10,7,9,5,4,3,2,0,5,5,5,6,9,2,7,2,8,1,1,9,9,0,9,4
18110205,1,1,0,0,0,0,2,2,9,7,0,10,7,5,1,1,0,0,9,2,8,8,9,4,1,2,5,7,2,8,0,0,7,4,10
18110206,0,1,1,0,0,8,6,7,10,4,4,8,6,6,10,4,7,5,4,2,2,8,3,5,3,4,2,2,10,1,8,10,8,7,4
18110207,1,0,1,1,1,5,5,7,0,9,2,7,2,6,2,3,5,9,7,10,4,4,1,6,2,6,3,5,9,5,3,8,8,5,7
18110208,0,0,0,0,1,1,7,10,5,2,9,8,10,7,9,4,1,8,5,4,4,1,3,3,3,6,1,8,1,10,0,7,1,8,4
18110209,0,0,1,0,0,6,1,1,8,4,8,5,7,8,9,10,5,4,3,3,2,5,5,4,8,8,2,9,6,6,4,6,6,5,5
18110210,1,1,1,0,0,9,0,10,7,8,6,4,9,4,3,5,9,6,6,9,4,10,10,4,3,1,3,2,3,6,4,10,8,8,10
18110211,0,0,0,0,0,10,8,10,3,0,2,2,4,0,2,2,0,9,7,9,9,4,3,1,3,9,3,7,1,3,5,4,5,2,0
18110212,0,1,0,1,1,4,2,10,5,2,9,3,2,5,4,3,3,3,3,8,3,8,9,8,4,0,0,5,6,9,3,10,0,4,4
18110213,0,1,1,0,1,1,2,4,5,2,7,1,10,4,8,3,10,9,4,3,5,3,1,2,4,2,5,6,6,1,1,1,6,0,1
18110214,1,1,0,1,0,0,8,4,4,0,1,4,5,4,9,0,0,6,7,0,0,3,1,1,9,4,0,1,6,1,2,5,5,5,9
18110215,0,0,0,0,0,4,7,1,2,7,9,2,3,10,2,5,4,8,1,5,0,6,1,1,5,8,8,9,3,8,9,4,5,6,8
18110216,0,0,1,0,0,7,9,6,0,8,2,4,1,5,0,6,0,2,2,8,8,1,6,8,8,7,6,6,3,0,6,9,2,4,4
18110217,1,1,0,0,1,4,4,10,1,2,8,8,8,0,6,5,1,8,4,0,4,5,3,8,3,0,5,6,0,4,5,7,2,10,6
18110218,0,0,1,0,1,0,8,3,5,6,3,9,7,8,0,7,10,3,6,0,5,4,2,4,5,7,10,1,10,9,2,10,10,7,10
18110219,0,1,0,0,1,3,6,4,4,3,3,7,8,7,5,1,4,9,2,0,1,0,4,4,10,7,4,7,1,10,1,6,0,10,6
18110220,1,1,0,0,0,3,8,6,6,10,5,10,6,6,10,9,1,3,8,9,7,2,5,4,10,8,1,9,6,6,9,8,9,7,2
18110221,1,1,0,0,1,0,1,9,9,4,9,8,7,5,2,10,9,6,1,6,6,9,5,5,9,5,5,6,6,6,6,7,4,8,2
18110222,1,1,1,0,1,2,8,3,9,3,8,1,9,4,10,2,10,2,4,2,10,7,2,0,7,8,4,5,3,5,6,2,9,2,2
18110223,1,0,1,0,0,1,1,1,9,5,8,7,5,2,5,4,4,5,0,7,6,6,4,8,0,1,4,9,6,5,9,8,10,6,5
18110224,1,0,1,1,0,7,9,8,4,5,5,2,3,0,0,4,9,10,4,2,1,8,1,4,3,5,4,6,7,0,5,1,1,2,3
18110225,1,1,1,1,1,10,9,0,6,3,9,1,0,7,9,2,5,5,10,9,7,10,8,4,6,5,9,2,0,5,3,10,6,9,10
18110226,1,1,0,1,0,6,6,5,9,6,1,9,9,5,6,4,3,1,3,0,5,8,3,0,0,4,8,0,2,8,0,5,4,2,4
18110227,0,1,0,1,0,10,2,9,10,4,1,1,10,9,6,0,5,2,10,9,0,3,8,9,2,4,7,1,1,10,8,10,0,5,10
18110228,0,1,1,1,0,10,8,6,4,2,2,9,1,3,2,10,2,3,6,2,6,4,7,7,4,2,10,9,8,1,5,5,10,6,6
18110229,0,1,1,0,1,5,4,9,4,4,8,2,3,1,7,6,4,9,4,2,0,9,7,6,6,5,1,1,3,1,9,1,4,9,10
18110230,0,0,1,0,0,7,9,4,4,8,1,2,10,5,1,8,8,3,2,0,8,4,6,10,5,7,4,5,10,10,6,7,2,4,4
18110231,0,0,1,1,0,5,8,6,4,5,5,10,1,7,6,3,6,2,4,1,8,7,3,1,8,4,10,5,8,9,0,5,9,1,2
18110232,1,0,1,1,1,1,10,10,2,6,4,4,1,10,2,0,5,6,6,8,9,8,4,10,10,5,8,2,6,0,4,5,3,1,7
18110233,0,0,1,0,1,6,1,10,7,7,9,1,9,7,7,8,9,1,4,7,6,1,2,1,10,7,9,7,8,3,10,0,8,5,5
18110234,1,0,1,0,0,3,1,9,5,3,8,10,5,10,5,4,4,7,4,5,7,4,5,3,6,3,5,7,4,1,8,1,2,2,6
18110235,0,0,0,1,0,5,8,9,5,6,0,9,6,0,0,5,8,3,1,10,7,9,3,0,10,2,5,1,8,7,7,0,0,8,3
18110236,0,0,0,1,0,6,7,5,8,6,6,3,4,0,10,9,5,4,5,9,4,8,7,8,0,9,10,3,10,8,8,6,6,7,7
18110237,0,0,1,0,0,0,7,6,2,4,7,3,2,10,1,4,10,9,1,0,5,0,8,0,9,10,4,0,7,9,4,10,2,0,7
18110238,1,0,0,1,0,2,6,1,8,6,2,3,3,9,2,0,10,5,6,5,5,3,3,5,0,5,0,5,0,6,4,8,10,7,3
18110239,1,0,0,1,0,6,9,9,4,9,4,7,6,0,10,5,4,0,2,1,2,5,4,8,3,5,9,5,2,8,8,9,10,3,3
18110240,1,1,1,1,1,7,5,5,7,2,0,7,5,3,9,2,0,0,7,2,3,6,3,0,1,0,9,1,5,10,7,6,7,2,8
18110241,1,0,1,0,0,6,8,6,4,10,9,8,10,7,5,10,3,5,4,10,5,5,7,10,5,2,10,6,6,8,9,7,6,7,1
18110242,1,1,1,1,0,2,4,6,0,2,4,1,10,3,9,6,3,7,1,6,7,2,4,1,10,1,1,2,10,4,6,4,6,5,2
18110243,0,1,0,0,1,8,7,2,1,0,0,4,2,3,6,6,7,2,6,4,3,7,4,4,2,3,9,1,2,1,2,0,5,6,0
18110244,0,1,1,0,0,1,9,7,1,1,2,10,5,5,5,3,7,3,8,6,0,4,4,8,4,9,8,0,9,8,4,9,9,9,10
18110245,1,0,0,1,0,7,8,0,10,0,4,1,0,3,2,2,7,10,6,0,2,8,3,5,2,3,3,6,2,6,8,1,6,9,10
18110246,1,1,0,1,1,0,3,2,1,2,8,9,9,3,1,6,5,3,2,10,4,10,10,0,8,0,7,7,6,1,7,4,9,9,4
18110247,0,1,0,1,1,8,3,10,1,1,2,2,9,6,8,4,0,8,7,4,4,0,7,2,4,5,9,2,10,5,1,5,7,10,10
18110248,0,1,1,0,1,7,0,5,0,5,8,6,2,8,7,10,7,8,6,5,10,3,7,1,0,3,5,6,8,1,1,10,2,8,0
18110249,1,1,1,1,0,10,0,4,0,7,4,4,1,0,5,7,5,1,0,9,0,2,9,9,2,0,6,7,8,6,0,3,8,6,7
18110250,1,0,0,1,0,1,2,0,0,2,8,8,10,8,3,6,8,9,4,1,9,1,2,1,10,8,4,6,9,6,6,2,5,0,10
18110251,0,0,0,1,0,7,0,6,7,5,3,2,4,6,2,7,2,4,9,5,6,10,7,1,2,2,3,2,8,7,3,0,1,0,1
18110252,0,1,1,0,1,5,4,6,7,5,3,5,6,0,1,2,8,7,4,1,10,8,0,1,9,5,7,10,3,5,5,9,3,2,2
18110253,0,1,0,1,0,2,5,7,7,1,2,8,2,1,6,1,2,3,6,7,6,0,4,0,7,9,5,9,10,3,3,1,8,2,8
18110254,1,1,0,1,1,1,10,9,4,2,9,0,4,3,8,9,5,5,2,2,0,6,1,5,1,9,5,3,8,1,5,0,7,4,4
18110255,1,1,1,0,0,9,9,6,4,5,5,2,0,1,8,4,5,2,2,7,2,2,9,8,9,4,2,2,4,7,9,9,7,3,9
18110256,1,1,0,0,0,9,4,6,1,9,6,7,7,10,4,10,3,3,2,7,1,7,7,4,3,8,2,2,8,7,3,10,9,4,5
18110257,0,1,0,1,0,10,5,8,6,2,8,0,4,7,10,2,8,6,7,9,7,6,1,1,9,7,7,9,4,10,2,7,3,2,9
18110258,0,1,0,0,0,2,6,2,1,6,10,10,3,7,9,8,4,0,0,2,10,7,0,3,9,7,3,9,2,10,4,0,9,5,6
18110259,0,0,0,0,0,8,7,3,8,10,8,3,1,7,9,10,2,0,10,5,4,8,3,2,0,10,3,5,9,0,10,7,8,10,8
18110260,0,1,1,0,1,5,0,10,4,5,6,1,7,7,2,8,1,10,2,7,3,0,7,9,8,4,5,10,5,6,0,7,0,10,7
18110261,1,0,1,1,0,3,0,0,10,3,10,10,5,1,8,8,4,7,8,8,3,8,10,6,7,6,6,2,4,8,9,2,4,3,7
18110262,0,0,1,1,1,10,0,7,10,1,3,10,3,8,6,1,2,4,0,7,6,10,7,3,6,7,10,10,4,1,1,4,2,9,10
18110263,1,0,1,0,1,2,3,1,8,5,7,3,4,2,5,0,10,6,9,5,6,7,3,7,8,8,7,6,2,6,2,10,1,7,7
18110264,1,1,0,0,0,0,10,4,7,0,5,1,0,10,6,8,0,8,1,8,2,7,4,3,3,7,9,4,8,5,1,5,7,5,5
18110265,1,0,1,1,1,8,8,10,8,6,5,8,6,9,8,1,1,10,8,3,2,7,9,2,8,9,7,9,7,1,1,5,9,9,9
18110266,0,0,1,0,0,3,10,3,2,8,1,2,6,4,10,7,6,4,8,0,5,2,10,1,8,9,1,5,5,6,7,10,5,4,8
18110267,0,0,1,1,1,3,7,8,4,0,6,2,0,8,9,7,4,8,8,8,4,5,8,3,2,2,5,6,7,6,9,2,2,9,4
18110268,0,0,1,1,1,10,6,9,1,4,0,2,6,9,2,6,0,1,10,7,5,4,2,2,10,5,2,9,0,5,5,0,4,9,1
18110269,1,0,1,1,0,10,5,4,2,2,10,3,10,7,3,4,8,0,5,9,2,4,1,0,0,3,3,7,9,1,6,1,7,5,1
18110270,0,1,0,1,0,7,8,3,8,3,3,7,9,6,7,7,9,10,10,9,0,1,4,1,8,2,6,9,10,6,5,0,6,3,9
18110271,1,1,1,0,0,9,10,6,3,2,5,3,10,3,5,3,5,10,3,5,6,5,6,0,8,6,4,5,3,1,9,2,9,3,0
18110272,0,0,1,1,0,6,7,5,7,5,7,9,8,0,1,6,2,8,6,8,9,2,10,3,7,1,0,6,5,7,2,3,2,0,1
18110273,1,0,0,1,0,6,9,10,6,4,3,10,3,0,5,7,10,6,6,7,10,1,1,2,8,2,4,9,6,6,7,4,5,1,5
18110274,0,1,0,0,1,3,3,7,6,8,2,0,3,0,7,7,6,6,3,6,0,0,3,9,0,1,2,6,4,5,5,8,2,7,10
18110275,1,1,0,1,0,1,8,1,3,2,10,5,9,2,0,2,10,1,2,3,9,3,4,1,7,9,5,2,4,4,8,9,0,0,6
18110276,0,0,0,0,0,10,5,1,2,10,3,8,4,9,7,4,5,0,10,9,10,2,0,2,10,9,8,4,3,2,6,10,4,9,9
18110277,1,0,0,0,1,1,6,2,5,4,6,8,6,0,8,4,2,10,10,3,2,7,4,0,0,8,1,1,4,8,10,5,1,2,8
18110278,0,0,1,1,0,10,8,6,10,1,3,8,2,6,1,3,3,10,7,0,4,8,4,1,6,3,10,5,10,1,9,0,10,5,10
18110279,0,1,1,1,0,7,3,10,0,0,8,4,3,5,4,2,7,3,3,2,2,3,4,1,7,8,10,1,8,1,1,4,3,6,10
18110280,1,1,0,0,1,2,0,1,5,10,6,0,6,3,0,4,9,4,0,0,5,6,5,2,8,0,9,7,8,0,5,8,5,2,2
18110281,0,1,0,0,0,0,9,0,9,6,7,3,4,5,9,7,5,10,2,1,9,4,10,0,0,3,10,6,4,4,10,10,6,4,2
18110282,0,0,0,0,1,6,9,8,10,10,10,1,2,9,10,9,1,0,9,8,2,10,10,10,0,8,1,3,0,10,7,1,7,1,0
18110283,0,0,0,1,1,8,6,4,9,4,1,3,1,1,4,0,9,1,8,10,10,3,3,0,8,0,9,9,2,7,3,7,8,9,5
18110284,1,1,1,0,1,9,2,8,9,6,7,2,6,6,9,9,0,3,9,3,4,4,3,7,4,4,3,9,3,3,10,1,2,4,0
18110285,0,0,1,0,0,1,2,10,6,2,10,6,6,1,2,0,8,6,6,6,1,6,2,3,3,8,9,1,9,1,8,8,4,1,10
18110286,1,0,1,1,0,6,4,1,3,9,6,1,4,8,0,8,3,2,9,0,1,0,6,6,4,7,4,2,10,0,2,4,5,4,9
18110287,0,0,0,0,0,0,4,10,9,7,5,7,2,4,4,7,6,8,8,6,3,1,9,0,4,10,0,7,2,9,1,9,8,8,4
18110288,0,0,0,0,1,7,7,5,5,7,1,3,2,7,3,4,6,8,7,4,7,1,8,3,8,7,9,1,8,2,2,8,7,5,2
18110289,1,0,1,1,0,9,8,10,2,3,4,10,6,0,5,5,8,4,4,0,1,4,7,10,3,7,2,8,9,10,7,2,10,7,3
18110290,0,1,0,1,0,6,9,0,5,0,5,6,10,5,4,10,6,7,5,6,6,4,0,1,8,9,4,8,8,9,1,7,8,2,1
18110291,0,1,0,0,0,4,3,0,0,5,1,9,5,9,3,9,7,10,10,1,4,5,0,3,5,3,10,7,9,5,1,5,9,3,8
18110292,0,1,0,1,0,10,10,8,7,5,8,8,4,8,5,7,10,4,8,1,9,2,7,1,4,9,5,10,5,6,7,1,5,8,10
18110293,1,0,0,0,1,7,4,0,5,2,8,10,8,1,8,9,8,6,0,0,5,6,0,10,0,4,9,1,5,7,10,8,3,2,6
18110294,0,1,1,0,1,6,4,9,5,0,3,9,2,8,8,0,3,10,7,1,6,3,7,10,3,1,6,3,6,7,10,10,4,3,5
18110295,1,0,0,1,1,4,8,2,10,10,10,2,10,0,6,2,9,4,8,0,4,4,9,6,4,9,5,2,5,7,4,10,7,7,6
18110296,1,1,1,1,1,6,0,9,0,2,1,9,7,1,9,10,1,10,9,5,2,7,2,2,1,3,10,9,4,4,4,5,4,2,10
18110297,1,1,0,1,0,0,1,0,7,9,10,4,2,3,9,0,6,6,0,1,8,2,0,2,2,8,10,3,6,5,3,9,0,3,9
18110298,0,1,1,1,0,6,8,0,1,6,8,4,8,5,2,3,3,5,5,9,2,6,0,0,9,7,1,1,10,6,3,4,3,9,7
18110299,0,1,0,0,0,1,6,0,2,0,0,5,10,0,3,8,9,3,7,10,8,9,4,7,10,10,8,9,5,2,9,3,0,5,4
18110300,1,0,1,1,0,3,9,7,1,8,5,7,7,10,10,2,2,8,3,0,8,1,7,3,3,4,2,9,6,3,7,8,7,10,10
18110301,1,1,1,0,1,4,8,1,8,5,0,0,5,9,8,4,6,7,3,3,5,2,0,0,2,6,4,6,4,5,6,1,0,0,1
18110302,1,1,1,0,0,0,9,8,1,9,1,6,1,7,3,10,10,1,6,5,7,7,2,10,9,6,10,7,10,4,7,2,3,0,1
18110303,1,1,1,1,0,4,1,1,1,3,4,10,8,10,5,1,6,9,0,9,7,2,1,0,5,6,6,10,6,3,7,0,4,1,2
18110304,1,0,1,0,1,3,1,9,8,1,10,10,6,8,10,7,0,2,4,2,2,4,2,10,0,1,1,0,9,0,0,1,3,0,1
18110305,1,0,1,0,1,3,4,0,2,7,7,0,5,5,0,7,4,4,3,3,8,4,10,5,5,10,0,7,6,4,1,8,2,10,5
18110306,1,0,0,1,1,0,4,10,1,10,9,4,0,5,2,2,6,10,7,4,0,3,6,1,8,1,4,10,5,8,2,4,8,0,6
18110307,1,0,1,1,0,0,1,1,2,5,7,7,8,7,9,10,4,9,1,1,0,7,1,6,10,10,9,4,1,9,5,1,2,10,4
18110308,1,1,1,1,1,6,4,7,5,1,8,1,3,8,9,10,9,2,8,4,5,0,6,2,6,10,7,10,6,1,9,6,5,0,5
18110309,0,0,1,0,0,5,0,7,10,0,2,2,6,3,2,1,5,4,1,0,1,2,8,0,6,9,2,0,9,8,3,6,6,0,6
18110310,1,1,0,0,1,9,6,0,10,8,6,3,10,10,5,9,7,7,2,5,10,8,4,0,8,0,4,10,10,9,1,5,6,2,9
18110311,0,0,1,1,1,0,8,10,2,6,0,5,9,8,3,6,4,5,3,4,4,2,7,7,8,7,3,4,2,0,1,10,5,0,6
18110312,1,1,0,0,0,7,10,5,5,2,7,10,8,8,10,2,2,8,5,10,6,1,0,7,1,8,7,2,1,6,6,7,4,1,5
18110313,1,0,0,0,0,2,1,4,1,7,9,6,5,4,7,5,0,4,5,3,1,9,5,3,7,0,9,9,7,9,7,0,5,10,8
18110314,1,0,0,0,0,4,10,1,7,10,7,2,1,9,2,2,5,4,9,6,2,8,1,7,2,9,1,0,8,7,2,4,7,7,6
18110315,1,0,1,0,0,6,5,2,6,0,9,6,8,7,1,6,9,7,2,9,5,4,4,2,0,1,6,7,1,6,1,1,1,7,5
18110316,0,1,0,1,1,10,7,2,8,6,10,5,7,3,1,3,6,2,5,10,10,6,0,7,6,7,8,6,10,5,1,4,9,2,8
18110317,1,0,0,1,0,1,6,6,4,4,10,5,4,2,5,8,1,9,9,8,8,6,1,1,1,2,9,5,1,1,8,10,5,7,9
18110318,1,1,1,1,1,8,2,3,2,1,9,3,10,0,6,4,8,9,0,5,4,10,3,7,8,9,1,4,2,4,7,0,0,10,5
18110319,1,1,0,1,0,5,8,0,7,5,7,10,7,2,4,6,10,0,8,4,2,3,4,5,9,3,5,7,2,5,5,7,3,2,2
18110320,0,1,0,0,1,1,0,6,1,5,0,9,10,2,7,6,5,3,6,10,4,7,0,2,6,4,0,5,0,1,2,4,3,5,2
18110321,1,1,0,0,1,8,2,2,5,6,5,2,1,4,9,10,3,3,5,3,0,3,4,3,3,4,1,4,8,4,4,0,3,3,10
18110322,0,1,0,0,1,8,4,5,8,7,9,3,5,0,1,9,8,6,8,6,6,8,1,9,6,8,6,4,9,4,5,7,2,4,9
18110323,0,1,0,0,0,0,9,7,7,1,7,6,4,8,4,4,5,6,3,1,6,1,0,2,4,10,2,3,5,1,5,10,8,1,5
18110324,0,0,0,0,0,9,10,10,9,2,1,2,9,10,3,3,2,3,10,8,2,8,2,2,9,2,2,1,10,8,10,10,2,5,3
18110325,0,0,1,0,1,4,2,4,1,8,4,6,5,8,5,2,10,8,7,8,9,6,3,8,9,9,8,7,9,6,8,8,10,4,4
18110326,1,0,1,1,0,10,1,2,1,9,7,8,0,4,7,10,5,6,4,8,6,5,0,7,3,3,3,9,2,6,8,4,0,6,3
18110327,1,0,0,0,1,8,4,10,9,8,6,5,8,1,6,4,1,6,6,5,8,9,10,5,5,3,2,8,4,8,6,5,1,8,1
18110328,0,0,0,0,1,8,5,9,9,10,2,7,6,0,1,2,2,6,3,6,9,6,5,7,1,6,10,1,2,8,9,4,3,8,5
18110329,1,1,1,0,0,9,9,7,5,2,7,4,0,3,7,4,7,2,8,6,5,7,8,0,2,6,8,8,5,5,2,3,6,4,4
18110330,0,1,0,1,1,1,3,6,3,10,1,1,10,2,7,8,6,10,10,10,4,3,2,9,5,8,6,3,3,4,4,2,7,6,4
18110331,1,0,0,0,0,3,4,10,0,3,3,6,3,5,2,6,8,5,3,0,5,4,10,6,8,4,2,9,5,5,6,5,5,6,6
18110332,1,0,0,1,0,4,10,8,4,8,2,5,6,5,3,2,7,3,6,3,9,7,1,9,1,8,5,8,1,8,9,9,9,7,2
18110333,0,1,0,1,1,1,1,1,8,3,9,8,2,5,9,6,8,2,7,3,5,4,8,10,2,6,1,3,9,7,0,4,9,6,0
18110334,0,1,0,1,1,3,6,9,0,1,0,6,5,2,8,2,9,5,9,2,2,0,9,7,4,10,1,10,3,7,4,9,5,10,3
19110001,1,1,1,1,1,7,8,6,9,0,10,1,8,10,6,7,7,10,8,8,8,1,8,6,9,4,10,5,9,10,4,10,4,6,7
19110002,1,1,0,1,1,6,7,2,6,1,6,0,0,3,10,6,8,1,10,6,6,0,0,0,3,5,0,6,6,10,2,3,2,7,8
19110003,1,0,0,1,0,1,7,8,3,2,7,9,0,0,9,2,7,6,8,4,6,2,8,9,0,4,5,10,1,4,3,10,3,8,0
19110004,1,0,0,0,0,5,8,3,1,4,6,5,10,3,9,8,8,9,3,0,6,5,0,4,2,1,2,5,0,8,1,4,3,4,1
19110005,0,0,0,1,1,4,6,1,0,0,3,8,4,1,2,4,8,6,6,4,3,3,3,10,3,6,5,7,10,3,10,7,6,1,4
19110006,1,0,1,0,0,9,6,9,1,10,9,9,1,1,2,4,4,8,8,9,7,5,4,6,10,9,1,3,10,5,5,0,6,6,3
19110007,0,1,1,0,0,0,6,1,6,8,6,10,4,5,5,7,5,7,9,0,7,0,6,1,10,3,0,0,5,8,8,2,3,5,0
19110008,0,0,0,0,1,0,2,7,7,4,5,1,7,2,4,5,5,8,0,8,1,5,0,4,9,8,5,3,1,5,4,3,10,7,5
19110009,1,1,0,1,1,5,4,8,9,5,1,3,7,1,2,4,3,1,1,2,8,7,2,7,1,4,1,3,8,3,5,1,4,2,9
19110010,0,1,0,1,0,9,6,3,10,3,7,1,6,0,5,5,3,4,1,9,7,9,8,8,7,8,7,0,1,0,10,3,6,10,6
19110011,0,0,1,0,1,8,5,4,5,0,6,0,1,3,9,4,6,2,4,5,8,4,10,8,0,9,3,7,0,8,8,6,2,8,6
19110012,0,1,0,0,0,7,3,2,4,2,3,10,5,2,0,7,1,2,1,9,4,6,5,4,8,6,0,1,1,2,4,3,0,7,4
19110013,1,0,0,0,1,5,1,1,7,8,9,8,4,0,0,5,10,9,2,0,9,7,3,9,2,3,10,6,4,0,6,1,0,0,2
19110014,1,0,1,0,0,3,5,6,0,10,5,2,3,8,8,3,3,0,7,10,8,10,4,5,6,2,4,7,2,8,8,10,0,4,2
19110015,1,0,1,1,0,4,9,10,9,5,3,8,8,3,2,1,10,6,8,1,6,2,9,8,1,0,8,1,7,8,4,3,7,6,2
19110016,1,1,0,0,0,4,4,3,4,6,3,3,6,8,1,3,8,4,1,9,2,8,1,4,9,10,3,6,2,4,8,10,3,1,10
19110017,1,1,0,1,1,4,10,9,9,3,4,1,1,9,0,5,5,10,7,0,7,5,5,6,0,3,3,9,4,10,0,7,6,9,3
19110018,0,0,1,0,0,1,7,7,9,6,0,2,7,2,9,8,3,2,3,4,10,6,4,3,0,6,6,3,8,7,8,0,7,5,8
19110019,0,0,1,0,1,9,9,4,4,9,0,1,4,8,1,1,8,8,0,6,9,4,2,1,2,0,4,5,1,2,10,7,9,6,8
19110020,0,1,0,1,0,5,9,2,3,5,4,2,10,3,10,3,9,9,4,10,6,8,3,7,0,2,2,5,6,0,8,3,7,10,6
19110021,1,0,0,1,0,5,10,1,1,9,0,5,9,7,1,10,7,1,7,8,0,0,1,3,4,1,2,2,9,2,3,10,5,7,7
19110022,1,0,1,0,1,8,0,8,4,9,1,10,6,6,5,2,5,3,8,3,10,2,8,2,7,5,6,4,0,9,3,6,10,9,3
19110023,0,0,0,1,1,3,1,4,1,5,3,6,6,10,6,1,8,1,5,1,2,1,3,4,1,5,1,5,8,4,3,2,4,4,6
19110024,0,1,0,0,0,4,2,10,9,4,1,2,8,4,9,5,6,7,5,8,9,4,5,0,4,2,7,7,2,0,9,4,3,3,9
19110025,0,1,1,0,1,5,10,4,7,2,2,4,3,4,0,6,3,1,7,9,6,3,2,0,0,10,3,5,2,8,0,5,5,6,4
19110026,0,0,0,1,0,4,3,5,5,1,6,9,10,5,2,9,5,4,6,4,5,0,9,0,0,0,2,2,9,8,0,8,6,7,4
19110027,1,1,1,1,0,0,10,6,10,2,1,4,9,5,8,1,4,7,7,4,8,8,8,9,1,4,0,3,2,3,0,10,0,4,8
19110028,1,1,1,1,0,0,8,1,1,6,6,4,10,7,7,7,5,5,4,7,10,4,10,1,4,1,2,0,6,1,10,9,3,2,2
19110029,1,1,0,1,0,9,7,3,6,9,3,3,5,7,10,8,6,2,5,2,3,0,6,5,3,5,0,7,10,8,1,3,4,8,10
19110030,1,0,0,1,1,3,2,8,7,9,5,8,7,9,5,9,5,2,6,4,4,2,4,2,1,0,9,3,10,2,2,0,6,5,0
19110031,0,1,0,0,0,8,5,9,7,1,4,5,2,6,6,8,1,10,0,1,10,0,2,8,6,3,3,10,10,10,7,3,5,9,4
19110032,1,1,1,1,1,10,3,3,6,7,3,9,5,8,7,9,6,1,6,4,4,9,0,10,6,9,9,10,6,10,10,4,9,10,5
19110033,0,0,0,1,0,7,7,5,0,9,0,10,5,8,10,1,2,9,2,7,7,2,10,3,5,0,10,7,9,9,8,4,4,3,8
19110034,0,1,1,0,0,3,1,9,2,0,2,5,3,2,10,2,1,5,7,9,10,5,7,6,8,8,6,9,1,9,10,10,4,3,3
19110035,1,0,1,1,1,7,5,6,10,5,6,0,10,2,0,8,9,5,1,4,5,9,5,9,3,5,9,10,9,4,6,10,5,1,2
19110036,0,1,0,1,1,8,1,6,4,6,8,2,5,5,3,3,4,0,0,5,6,9,4,5,10,4,9,4,4,0,6,0,2,8,1
19110037,0,0,0,0,1,6,2,8,7,1,7,3,0,0,6,3,1,0,5,2,2,4,3,10,2,7,6,7,1,2,6,4,10,9,7
19110038,0,1,1,0,1,8,3,6,0,10,9,9,2,6,4,0,8,9,6,10,2,7,7,1,1,6,7,10,3,6,3,2,1,2,8
19110039,1,1,0,1,1,2,8,5,2,10,3,10,3,7,7,9,1,7,5,4,4,5,4,0,1,1,5,4,10,0,8,1,2,2,1
19110040,0,1,0,0,0,6,1,8,6,9,2,9,8,0,7,6,4,5,0,6,8,0,9,4,4,9,8,2,5,9,5,3,4,4,4
19110041,0,0,1,1,0,3,8,8,9,10,10,3,0,4,1,5,9,1,1,6,0,5,6,8,8,3,9,0,0,10,0,4,4,9,10
19110042,0,1,0,1,1,2,1,0,3,7,5,6,8,6,3,8,8,2,9,2,9,3,7,1,6,6,2,5,7,2,1,6,1,4,0
19110043,0,0,1,1,0,2,5,8,0,1,10,8,4,3,0,0,2,9,3,9,4,4,9,4,6,4,4,1,3,1,6,8,1,5,9
19110044,0,1,1,0,0,4,3,9,4,8,3,8,10,8,4,5,1,0,6,4,8,6,4,2,2,1,7,5,7,4,9,10,5,8,0
